2 pixel de valeur: 0
1 pixel de valeur: 17
9 pixel de valeur: 22
5 pixel de valeur: 23
15 pixel de valeur: 24
4 pixel de valeur: 25
4 pixel de valeur: 26
6 pixel de valeur: 27
21 pixel de valeur: 28
20 pixel de valeur: 29
4 pixel de valeur: 30
8 pixel de valeur: 31
13 pixel de valeur: 32
23 pixel de valeur: 33
4 pixel de valeur: 34
5 pixel de valeur: 35
6 pixel de valeur: 36
12 pixel de valeur: 37
11 pixel de valeur: 38
8 pixel de valeur: 39
7 pixel de valeur: 40
9 pixel de valeur: 41
7 pixel de valeur: 42
9 pixel de valeur: 43
30 pixel de valeur: 44
22 pixel de valeur: 45
17 pixel de valeur: 46
29 pixel de valeur: 47
25 pixel de valeur: 48
20 pixel de valeur: 49
16 pixel de valeur: 50
12 pixel de valeur: 51
22 pixel de valeur: 52
17 pixel de valeur: 53
21 pixel de valeur: 54
12 pixel de valeur: 55
12 pixel de valeur: 56
11 pixel de valeur: 57
17 pixel de valeur: 58
9 pixel de valeur: 59
12 pixel de valeur: 60
14 pixel de valeur: 61
13 pixel de valeur: 62
15 pixel de valeur: 63
6 pixel de valeur: 64
11 pixel de valeur: 65
6 pixel de valeur: 66
15 pixel de valeur: 67
12 pixel de valeur: 68
15 pixel de valeur: 69
8 pixel de valeur: 70
6 pixel de valeur: 71
17 pixel de valeur: 72
15 pixel de valeur: 73
11 pixel de valeur: 74
14 pixel de valeur: 75
8 pixel de valeur: 76
13 pixel de valeur: 77
6 pixel de valeur: 78
8 pixel de valeur: 79
5 pixel de valeur: 80
11 pixel de valeur: 81
7 pixel de valeur: 82
4 pixel de valeur: 83
5 pixel de valeur: 84
4 pixel de valeur: 85
5 pixel de valeur: 86
5 pixel de valeur: 87
6 pixel de valeur: 88
4 pixel de valeur: 89
5 pixel de valeur: 90
7 pixel de valeur: 91
10 pixel de valeur: 92
6 pixel de valeur: 93
13 pixel de valeur: 94
8 pixel de valeur: 95
8 pixel de valeur: 96
7 pixel de valeur: 97
9 pixel de valeur: 98
2 pixel de valeur: 99
1 pixel de valeur: 100
2 pixel de valeur: 102
1 pixel de valeur: 103
6 pixel de valeur: 104
1 pixel de valeur: 105
1 pixel de valeur: 106
1 pixel de valeur: 107
1 pixel de valeur: 108
1 pixel de valeur: 109
4 pixel de valeur: 111
6 pixel de valeur: 112
6 pixel de valeur: 113
2 pixel de valeur: 114
3 pixel de valeur: 115
2 pixel de valeur: 116
1 pixel de valeur: 117
5 pixel de valeur: 118
1 pixel de valeur: 119
1 pixel de valeur: 120
2 pixel de valeur: 121
2 pixel de valeur: 123
2 pixel de valeur: 124
2 pixel de valeur: 125
1 pixel de valeur: 126
1 pixel de valeur: 127
2 pixel de valeur: 128
3 pixel de valeur: 129
1 pixel de valeur: 130
2 pixel de valeur: 131
1 pixel de valeur: 132
1 pixel de valeur: 133
2 pixel de valeur: 135
2 pixel de valeur: 137
1 pixel de valeur: 138
2 pixel de valeur: 140
3 pixel de valeur: 141
3 pixel de valeur: 142
2 pixel de valeur: 143
5 pixel de valeur: 144
3 pixel de valeur: 145
