2 pixel de valeur: 0
1 pixel de valeur: 12
1 pixel de valeur: 18
1 pixel de valeur: 21
13 pixel de valeur: 22
5 pixel de valeur: 23
13 pixel de valeur: 24
5 pixel de valeur: 25
4 pixel de valeur: 26
15 pixel de valeur: 27
21 pixel de valeur: 28
10 pixel de valeur: 29
6 pixel de valeur: 30
7 pixel de valeur: 31
25 pixel de valeur: 32
11 pixel de valeur: 33
5 pixel de valeur: 34
5 pixel de valeur: 35
4 pixel de valeur: 36
16 pixel de valeur: 37
10 pixel de valeur: 38
7 pixel de valeur: 39
6 pixel de valeur: 40
10 pixel de valeur: 41
10 pixel de valeur: 42
20 pixel de valeur: 43
21 pixel de valeur: 44
19 pixel de valeur: 45
18 pixel de valeur: 46
25 pixel de valeur: 47
27 pixel de valeur: 48
22 pixel de valeur: 49
15 pixel de valeur: 50
22 pixel de valeur: 51
14 pixel de valeur: 52
23 pixel de valeur: 53
11 pixel de valeur: 54
11 pixel de valeur: 55
14 pixel de valeur: 56
11 pixel de valeur: 57
15 pixel de valeur: 58
11 pixel de valeur: 59
12 pixel de valeur: 60
14 pixel de valeur: 61
14 pixel de valeur: 62
12 pixel de valeur: 63
10 pixel de valeur: 64
10 pixel de valeur: 65
17 pixel de valeur: 66
10 pixel de valeur: 67
13 pixel de valeur: 68
8 pixel de valeur: 69
6 pixel de valeur: 70
22 pixel de valeur: 71
6 pixel de valeur: 72
6 pixel de valeur: 73
16 pixel de valeur: 74
12 pixel de valeur: 75
11 pixel de valeur: 76
7 pixel de valeur: 77
8 pixel de valeur: 78
6 pixel de valeur: 79
7 pixel de valeur: 80
11 pixel de valeur: 81
5 pixel de valeur: 82
4 pixel de valeur: 83
5 pixel de valeur: 84
5 pixel de valeur: 85
7 pixel de valeur: 86
4 pixel de valeur: 87
5 pixel de valeur: 88
5 pixel de valeur: 89
6 pixel de valeur: 90
10 pixel de valeur: 91
8 pixel de valeur: 92
8 pixel de valeur: 93
13 pixel de valeur: 94
10 pixel de valeur: 95
11 pixel de valeur: 96
5 pixel de valeur: 97
1 pixel de valeur: 98
1 pixel de valeur: 99
1 pixel de valeur: 100
1 pixel de valeur: 101
4 pixel de valeur: 102
2 pixel de valeur: 103
1 pixel de valeur: 104
2 pixel de valeur: 105
1 pixel de valeur: 107
1 pixel de valeur: 108
1 pixel de valeur: 109
5 pixel de valeur: 110
6 pixel de valeur: 111
5 pixel de valeur: 112
3 pixel de valeur: 113
2 pixel de valeur: 114
3 pixel de valeur: 115
2 pixel de valeur: 116
2 pixel de valeur: 117
3 pixel de valeur: 118
1 pixel de valeur: 119
2 pixel de valeur: 120
1 pixel de valeur: 121
1 pixel de valeur: 122
2 pixel de valeur: 123
2 pixel de valeur: 124
2 pixel de valeur: 125
2 pixel de valeur: 126
2 pixel de valeur: 127
2 pixel de valeur: 129
2 pixel de valeur: 130
2 pixel de valeur: 132
2 pixel de valeur: 134
1 pixel de valeur: 135
2 pixel de valeur: 137
2 pixel de valeur: 138
3 pixel de valeur: 139
4 pixel de valeur: 140
5 pixel de valeur: 141
2 pixel de valeur: 142
