11 pixel de valeur: 3
65 pixel de valeur: 4
111 pixel de valeur: 5
164 pixel de valeur: 6
261 pixel de valeur: 7
308 pixel de valeur: 8
431 pixel de valeur: 9
537 pixel de valeur: 10
682 pixel de valeur: 11
846 pixel de valeur: 12
912 pixel de valeur: 13
1074 pixel de valeur: 14
1350 pixel de valeur: 15
1480 pixel de valeur: 16
1681 pixel de valeur: 17
1621 pixel de valeur: 18
2064 pixel de valeur: 19
1835 pixel de valeur: 20
2048 pixel de valeur: 21
1989 pixel de valeur: 22
1911 pixel de valeur: 23
2258 pixel de valeur: 24
2129 pixel de valeur: 25
1748 pixel de valeur: 26
1776 pixel de valeur: 27
1850 pixel de valeur: 28
1687 pixel de valeur: 29
1605 pixel de valeur: 30
1661 pixel de valeur: 31
1355 pixel de valeur: 32
1360 pixel de valeur: 33
1189 pixel de valeur: 34
1278 pixel de valeur: 35
1062 pixel de valeur: 36
1027 pixel de valeur: 37
1052 pixel de valeur: 38
1084 pixel de valeur: 39
1013 pixel de valeur: 40
1026 pixel de valeur: 41
915 pixel de valeur: 42
926 pixel de valeur: 43
1029 pixel de valeur: 44
1013 pixel de valeur: 45
1023 pixel de valeur: 46
875 pixel de valeur: 47
1110 pixel de valeur: 48
1057 pixel de valeur: 49
862 pixel de valeur: 50
1120 pixel de valeur: 51
927 pixel de valeur: 52
1073 pixel de valeur: 53
1069 pixel de valeur: 54
1004 pixel de valeur: 55
1275 pixel de valeur: 56
1274 pixel de valeur: 57
1129 pixel de valeur: 58
1266 pixel de valeur: 59
1495 pixel de valeur: 60
1548 pixel de valeur: 61
1591 pixel de valeur: 62
2046 pixel de valeur: 63
1706 pixel de valeur: 64
1998 pixel de valeur: 65
1704 pixel de valeur: 66
2022 pixel de valeur: 67
1705 pixel de valeur: 68
1800 pixel de valeur: 69
1674 pixel de valeur: 70
1766 pixel de valeur: 71
1593 pixel de valeur: 72
1711 pixel de valeur: 73
1474 pixel de valeur: 74
1491 pixel de valeur: 75
1566 pixel de valeur: 76
1456 pixel de valeur: 77
1445 pixel de valeur: 78
1524 pixel de valeur: 79
1371 pixel de valeur: 80
1545 pixel de valeur: 81
1278 pixel de valeur: 82
1606 pixel de valeur: 83
1364 pixel de valeur: 84
1475 pixel de valeur: 85
1513 pixel de valeur: 86
1537 pixel de valeur: 87
1813 pixel de valeur: 88
1863 pixel de valeur: 89
1681 pixel de valeur: 90
1885 pixel de valeur: 91
2170 pixel de valeur: 92
1907 pixel de valeur: 93
2008 pixel de valeur: 94
1948 pixel de valeur: 95
2325 pixel de valeur: 96
2094 pixel de valeur: 97
1713 pixel de valeur: 98
2084 pixel de valeur: 99
1670 pixel de valeur: 100
1811 pixel de valeur: 101
1720 pixel de valeur: 102
1743 pixel de valeur: 103
1603 pixel de valeur: 104
1693 pixel de valeur: 105
1386 pixel de valeur: 106
1515 pixel de valeur: 107
1639 pixel de valeur: 108
1542 pixel de valeur: 109
1588 pixel de valeur: 110
1540 pixel de valeur: 111
1784 pixel de valeur: 112
1751 pixel de valeur: 113
1425 pixel de valeur: 114
1836 pixel de valeur: 115
1604 pixel de valeur: 116
1565 pixel de valeur: 117
1581 pixel de valeur: 118
1507 pixel de valeur: 119
1762 pixel de valeur: 120
1769 pixel de valeur: 121
1448 pixel de valeur: 122
1654 pixel de valeur: 123
1872 pixel de valeur: 124
1914 pixel de valeur: 125
1844 pixel de valeur: 126
2103 pixel de valeur: 127
1925 pixel de valeur: 128
2023 pixel de valeur: 129
1811 pixel de valeur: 130
2206 pixel de valeur: 131
1907 pixel de valeur: 132
1968 pixel de valeur: 133
2026 pixel de valeur: 134
2096 pixel de valeur: 135
2032 pixel de valeur: 136
2029 pixel de valeur: 137
1730 pixel de valeur: 138
1607 pixel de valeur: 139
1666 pixel de valeur: 140
1454 pixel de valeur: 141
1341 pixel de valeur: 142
1354 pixel de valeur: 143
1247 pixel de valeur: 144
1213 pixel de valeur: 145
942 pixel de valeur: 146
1152 pixel de valeur: 147
931 pixel de valeur: 148
1080 pixel de valeur: 149
981 pixel de valeur: 150
904 pixel de valeur: 151
1006 pixel de valeur: 152
1003 pixel de valeur: 153
814 pixel de valeur: 154
779 pixel de valeur: 155
848 pixel de valeur: 156
817 pixel de valeur: 157
756 pixel de valeur: 158
828 pixel de valeur: 159
690 pixel de valeur: 160
696 pixel de valeur: 161
579 pixel de valeur: 162
622 pixel de valeur: 163
514 pixel de valeur: 164
528 pixel de valeur: 165
499 pixel de valeur: 166
506 pixel de valeur: 167
450 pixel de valeur: 168
504 pixel de valeur: 169
414 pixel de valeur: 170
483 pixel de valeur: 171
504 pixel de valeur: 172
473 pixel de valeur: 173
474 pixel de valeur: 174
452 pixel de valeur: 175
621 pixel de valeur: 176
587 pixel de valeur: 177
512 pixel de valeur: 178
611 pixel de valeur: 179
652 pixel de valeur: 180
723 pixel de valeur: 181
645 pixel de valeur: 182
656 pixel de valeur: 183
850 pixel de valeur: 184
777 pixel de valeur: 185
720 pixel de valeur: 186
719 pixel de valeur: 187
812 pixel de valeur: 188
741 pixel de valeur: 189
646 pixel de valeur: 190
703 pixel de valeur: 191
778 pixel de valeur: 192
767 pixel de valeur: 193
611 pixel de valeur: 194
800 pixel de valeur: 195
699 pixel de valeur: 196
795 pixel de valeur: 197
781 pixel de valeur: 198
830 pixel de valeur: 199
816 pixel de valeur: 200
912 pixel de valeur: 201
843 pixel de valeur: 202
851 pixel de valeur: 203
847 pixel de valeur: 204
788 pixel de valeur: 205
687 pixel de valeur: 206
700 pixel de valeur: 207
573 pixel de valeur: 208
499 pixel de valeur: 209
377 pixel de valeur: 210
388 pixel de valeur: 211
288 pixel de valeur: 212
294 pixel de valeur: 213
241 pixel de valeur: 214
201 pixel de valeur: 215
168 pixel de valeur: 216
167 pixel de valeur: 217
125 pixel de valeur: 218
114 pixel de valeur: 219
102 pixel de valeur: 220
108 pixel de valeur: 221
68 pixel de valeur: 222
57 pixel de valeur: 223
54 pixel de valeur: 224
49 pixel de valeur: 225
16 pixel de valeur: 226
18 pixel de valeur: 227
10 pixel de valeur: 228
7 pixel de valeur: 229
